ti:zeyk_eHas # kHs|A;ዘይከ፟ሓስ
te:le'i'tkHs # kHs|A;ለኢእትክሕስ
am:yem_alk_as # k's|A;የማ፟ልካ፟ስ
ks:'an_tkes # khs|A;አን፟ትከስ
## ps;imf,1s,0o,aff,main
ti:'k_eHas # kHs|A;እከ፟ሓስ
te:'tkHs # kHs|A;እትክሕስ
am:'k_asal_ehu # k's|A;እካ፟ሳለ፟ሁ
ks:'etkesu # khs|A;ኧትከሱ
## ps;imf,1s,0o,aff,rel
ti:zk_eHas # kHs|A;ዝከ፟ሓስ
te:le'tkHs # kHs|A;ለእትክሕስ
am:yem_k_as # k's|A;የም፟ካ፟ስ
ks:'etkes # khs|A;ኧትከስ
## ps;imf,3sm,0o,neg,main
ti:'ay_k_eHasn # kHs|A;ኣይ፟ከ፟ሓስን
te:'iltkHs # kHs|A;ኢልትክሕስ
am:'ayk_asm # k's|A;አይካ፟ስም
ks:titkes # khs|A;ቲትከስ
## ps;imf,3sm,0o,neg,rel
ti:zey_k_eHas # kHs|A;ዘይ፟ከ፟ሓስ
te:le'iltkHs # kHs|A;ለኢልትክሕስ
am:yem_ayk_as # k's|A;የማ፟ይካ፟ስ
ks:'aytkes # khs|A;አይትከስ
## ps;imf,3sm,0o,aff,main
ti:yk_eHas # kHs|A;ይከ፟ሓስ
te:ltkHs # kHs|A;ልትክሕስ
am:yk_asal # k's|A;ይካ፟ሳል
ks:ytkesu # khs|A;ይትከሱ
## ps;imf,3sm,0o,aff,rel
ti:zik_eHas # kHs|A;ዚከ፟ሓስ
te:leltkHs # kHs|A;ለልትክሕስ
am:yem_ik_as # k's|A;የሚ፟ካ፟ስ
ks:ytkes # khs|A;ይትከስ
## ps;imf,2pf,0o,neg,main
ti:'aytk_eHasan # kHs|A;ኣይትከ፟ሓሳን
te:'ittkHse # kHs|A;ኢትትክሕሰ
am:'at_k_asum # k's|A;አት፟ካ፟ሱም
ks:tt_tkesma # khs|A;ትት፟ትከስማ
## ps;imf,2pf,0o,neg,rel
ti:zeytk_eHasa # kHs|A;ዘይትከ፟ሓሳ
te:le'ittkHse # kHs|A;ለኢትትክሕሰ
am:yem_at_k_asu # k's|A;የማ፟ት፟ካ፟ሱ
ks:'at_tkesma # khs|A;አት፟ትከስማ
## ps;imf,2pf,0o,aff,main
ti:tk_eHasa # kHs|A;ትከ፟ሓሳ
te:ttkHse # kHs|A;ትትክሕሰ
am:tk_asal_ac_hu # k's|A;ትካ፟ሳላ፟ች፟ሁ
ks:ttkesman # khs|A;ትትከስማን
## ps;imf,2pf,0o,aff,rel
ti:zt_k_eHasa # kHs|A;ዝት፟ከ፟ሓሳ
te:lettkHse # kHs|A;ለትትክሕሰ
am:yem_t_k_asu # k's|A;የም፟ት፟ካ፟ሱ
ks:ttkesma # khs|A;ትትከስማ
## ps;prf,1s,0o,neg,main
am:'altesabkum # s'b|A;አልተሳብኩም
te:'itseHebko # sHb|A;ኢትሰሐብኮ
ti:'ayteseHabkun # sHb|A;ኣይተሰሓብኩን
ks:'altxabkW # xhb|A;አልትሻብኵ
## ps;prf,1s,0o,neg,rel
am:yaltesabku # s'b|A;ያልተሳብኩ
te:le'itseHebko # sHb|A;ለኢትሰሐብኮ
ti:zeyteseHabku # sHb|A;ዘይተሰሓብኩ
ks:yaltxabkW # xhb|A;ያልትሻብኵ
## ps;prf,1s,0o,aff,main
am:tesabku # s'b|A;ተሳብኩ
te:tseHebko # sHb|A;ትሰሐብኮ
ti:teseHabku # sHb|A;ተሰሓብኩ
ks:texabki # xhb|A;ተሻብኪ
## ps;prf,1s,0o,aff,rel
am:yetesabku # s'b|A;የተሳብኩ
te:letseHebko # sHb|A;ለትሰሐብኮ
ti:zt_eseHabku # sHb|A;ዝተ፟ሰሓብኩ
ks:yetxabkW # xhb|A;የትሻብኵ
## ps;prf,3sm,0o,neg,main
am:'altesabem # s'b|A;አልተሳበም
te:'itseHebe # sHb|A;ኢትሰሐበ
ti:'ayteseHaben # sHb|A;ኣይተሰሓበን
ks:'altxabe # xhb|A;አልትሻበ
## ps;prf,3sm,0o,neg,rel
am:yaltesabe # s'b|A;ያልተሳበ
te:le'itseHebe # sHb|A;ለኢትሰሐበ
ti:zeyteseHabe # sHb|A;ዘይተሰሓበ
ks:yaltxabe # xhb|A;ያልትሻበ
## ps;prf,3sm,0o,aff,main
am:tesabe # s'b|A;ተሳበ
te:tseHebe # sHb|A;ትሰሐበ
ti:teseHabe # sHb|A;ተሰሓበ
ks:texabo # xhb|A;ተሻቦ
## ps;prf,3sm,0o,aff,rel
am:yetesabe # s'b|A;የተሳበ
te:letseHebe # sHb|A;ለትሰሐበ
ti:zt_eseHabe # sHb|A;ዝተ፟ሰሓበ
ks:yetxabe # xhb|A;የትሻበ
## ps;prf,2pf,0o,neg,main
am:'altesabac_hum # s'b|A;አልተሳባች፟ሁም
te:'itseHebkn # sHb|A;ኢትሰሐብክን
ti:'ayteseHabknn # sHb|A;ኣይተሰሓብክንን
ks:'altxabkma # xhb|A;አልትሻብክማ
## ps;prf,2pf,0o,neg,rel
am:yaltesabac_hu # s'b|A;ያልተሳባች፟ሁ
te:le'itseHebkn # sHb|A;ለኢትሰሐብክን
ti:zeyteseHabkn # sHb|A;ዘይተሰሓብክን
ks:yaltxabkma # xhb|A;ያልትሻብክማ
## ps;prf,2pf,0o,aff,main
am:tesabac_hu # s'b|A;ተሳባች፟ሁ
te:tseHebkn # sHb|A;ትሰሐብክን
ti:teseHabkn # sHb|A;ተሰሓብክን
ks:texabkman # xhb|A;ተሻብክማን
## ps;prf,2pf,0o,aff,rel
am:yetesabac_hu # s'b|A;የተሳባች፟ሁ
te:letseHebkn # sHb|A;ለትሰሐብክን
ti:zt_eseHabkn # sHb|A;ዝተ፟ሰሓብክን
ks:yetxabkma # xhb|A;የትሻብክማ
## ps;imf,1s,0o,neg,main
am:'als_abm # s'b|A;አልሳ፟ብም
te:'i'tsHb # sHb|A;ኢእትስሕብ
ti:'ays_eHabn # sHb|A;ኣይሰ፟ሓብን
ks:tetxeb # xhb|A;ተትሸብ
## ps;imf,1s,0o,neg,rel
am:yem_als_ab # s'b|A;የማ፟ልሳ፟ብ
te:le'i'tsHb # sHb|A;ለኢእትስሕብ
ti:zeys_eHab # sHb|A;ዘይሰ፟ሓብ
ks:'an_txeb # xhb|A;አን፟ትሸብ
## ps;imf,1s,0o,aff,main
am:'s_abal_ehu # s'b|A;እሳ፟ባለ፟ሁ
te:'tsHb # sHb|A;እትስሕብ
ti:'s_eHab # sHb|A;እሰ፟ሓብ
ks:'etxebu # xhb|A;ኧትሸቡ
## ps;imf,1s,0o,aff,rel
am:yem_s_ab # s'b|A;የም፟ሳ፟ብ
te:le'tsHb # sHb|A;ለእትስሕብ
ti:zs_eHab # sHb|A;ዝሰ፟ሓብ
ks:'etxeb # xhb|A;ኧትሸብ
## ps;imf,3sm,0o,neg,main
am:'ays_abm # s'b|A;አይሳ፟ብም
te:'iltsHb # sHb|A;ኢልትስሕብ
ti:'ay_s_eHabn # sHb|A;ኣይ፟ሰ፟ሓብን
ks:titxeb # xhb|A;ቲትሸብ
## ps;imf,3sm,0o,neg,rel
am:yem_ays_ab # s'b|A;የማ፟ይሳ፟ብ
te:le'iltsHb # sHb|A;ለኢልትስሕብ
ti:zey_s_eHab # sHb|A;ዘይ፟ሰ፟ሓብ
ks:'aytxeb # xhb|A;አይትሸብ
## ps;imf,3sm,0o,aff,main
am:ys_abal # s'b|A;ይሳ፟ባል
te:ltsHb # sHb|A;ልትስሕብ
ti:ys_eHab # sHb|A;ይሰ፟ሓብ
ks:ytxebu # xhb|A;ይትሸቡ
## ps;imf,3sm,0o,aff,rel
am:yem_is_ab # s'b|A;የሚ፟ሳ፟ብ
te:leltsHb # sHb|A;ለልትስሕብ
ti:zis_eHab # sHb|A;ዚሰ፟ሓብ
ks:ytxeb # xhb|A;ይትሸብ
## ps;imf,2pf,0o,neg,main
am:'at_s_abum # s'b|A;አት፟ሳ፟ቡም
te:'ittsHbe # sHb|A;ኢትትስሕበ
ti:'ayts_eHaban # sHb|A;ኣይትሰ፟ሓባን
ks:tt_txebma # xhb|A;ትት፟ትሸብማ
## ps;imf,2pf,0o,neg,rel
am:yem_at_s_abu # s'b|A;የማ፟ት፟ሳ፟ቡ
te:le'ittsHbe # sHb|A;ለኢትትስሕበ
ti:zeyts_eHaba # sHb|A;ዘይትሰ፟ሓባ
ks:'at_txebma # xhb|A;አት፟ትሸብማ
## ps;imf,2pf,0o,aff,main
am:ts_abal_ac_hu # s'b|A;ትሳ፟ባላ፟ች፟ሁ
te:ttsHbe # sHb|A;ትትስሕበ
ti:ts_eHaba # sHb|A;ትሰ፟ሓባ
ks:ttxebman # xhb|A;ትትሸብማን
## ps;imf,2pf,0o,aff,rel
am:yem_t_s_abu # s'b|A;የም፟ት፟ሳ፟ቡ
te:lettsHbe # sHb|A;ለትትስሕበ
ti:zt_s_eHaba # sHb|A;ዝት፟ሰ፟ሓባ
ks:ttxebma # xhb|A;ትትሸብማ
## ps;prf,1s,0o,neg,main
am:'altesed_edkum # sdd|A;አልተሰደ፟ድኩም
te:'itsed_edko # sdd|A;ኢትሰደ፟ድኮ
ti:'aytesededkun # sdd|A;ኣይተሰደድኩን
ks:'altsed_edkW # sdd|A;አልትሰደ፟ድኵ
## ps;prf,1s,0o,neg,rel
am:yaltesed_edku # sdd|A;ያልተሰደ፟ድኩ
te:le'itsed_edko # sdd|A;ለኢትሰደ፟ድኮ
ti:zeytesededku # sdd|A;ዘይተሰደድኩ
ks:yaltsed_edkW # sdd|A;ያልትሰደ፟ድኵ
## ps;prf,1s,0o,aff,main
am:tesed_edku # sdd|A;ተሰደ፟ድኩ
te:tsed_edko # sdd|A;ትሰደ፟ድኮ
ti:tesededku # sdd|A;ተሰደድኩ
ks:tesed_edki # sdd|A;ተሰደ፟ድኪ
## ps;prf,1s,0o,aff,rel
am:yetesed_edku # sdd|A;የተሰደ፟ድኩ
te:letsed_edko # sdd|A;ለትሰደ፟ድኮ
ti:zt_esededku # sdd|A;ዝተ፟ሰደድኩ
ks:yetsed_edkW # sdd|A;የትሰደ፟ድኵ
## ps;prf,3sm,0o,neg,main
am:'altesed_edem # sdd|A;አልተሰደ፟ደም
te:'itsed_ede # sdd|A;ኢትሰደ፟ደ
ti:'aytesed_en # sdd|A;ኣይተሰደ፟ን
ks:'altsed_ede # sdd|A;አልትሰደ፟ደ
## ps;prf,3sm,0o,neg,rel
am:yaltesed_ede # sdd|A;ያልተሰደ፟ደ
te:le'itsed_ede # sdd|A;ለኢትሰደ፟ደ
ti:zeytesed_e # sdd|A;ዘይተሰደ፟
ks:yaltsed_ede # sdd|A;ያልትሰደ፟ደ
## ps;prf,3sm,0o,aff,main
am:tesed_ede # sdd|A;ተሰደ፟ደ
te:tsed_ede # sdd|A;ትሰደ፟ደ
ti:tesed_e # sdd|A;ተሰደ፟
ks:tesed_edo # sdd|A;ተሰደ፟ዶ
## ps;prf,3sm,0o,aff,rel
am:yetesed_ede # sdd|A;የተሰደ፟ደ
te:letsed_ede # sdd|A;ለትሰደ፟ደ
ti:zt_esed_e # sdd|A;ዝተ፟ሰደ፟
ks:yetsed_ede # sdd|A;የትሰደ፟ደ
## ps;prf,2pf,0o,neg,main
am:'altesed_edac_hum # sdd|A;አልተሰደ፟ዳች፟ሁም
te:'itsed_edkn # sdd|A;ኢትሰደ፟ድክን
ti:'aytesededknn # sdd|A;ኣይተሰደድክንን
ks:'altsed_edkma # sdd|A;አልትሰደ፟ድክማ
## ps;prf,2pf,0o,neg,rel
am:yaltesed_edac_hu # sdd|A;ያልተሰደ፟ዳች፟ሁ
te:le'itsed_edkn # sdd|A;ለኢትሰደ፟ድክን
ti:zeytesededkn # sdd|A;ዘይተሰደድክን
ks:yaltsed_edkma # sdd|A;ያልትሰደ፟ድክማ
## ps;prf,2pf,0o,aff,main
am:tesed_edac_hu # sdd|A;ተሰደ፟ዳች፟ሁ
te:tsed_edkn # sdd|A;ትሰደ፟ድክን
ti:tesededkn # sdd|A;ተሰደድክን
ks:tesed_edkman # sdd|A;ተሰደ፟ድክማን
## ps;prf,2pf,0o,aff,rel
am:yetesed_edac_hu # sdd|A;የተሰደ፟ዳች፟ሁ
te:letsed_edkn # sdd|A;ለትሰደ፟ድክን
ti:zt_esededkn # sdd|A;ዝተ፟ሰደድክን
ks:yetsed_edkma # sdd|A;የትሰደ፟ድክማ
## ps;imf,1s,0o,neg,main
am:'als_ed_edm # sdd|A;አልሰ፟ደ፟ድም
te:'i'tsed_ed # sdd|A;ኢእትሰደ፟ድ
ti:'aysd_edn # sdd|A;ኣይስደ፟ድን
ks:tetsed_ed # sdd|A;ተትሰደ፟ድ
## ps;imf,1s,0o,neg,rel
am:yem_als_ed_ed # sdd|A;የማ፟ልሰ፟ደ፟ድ
te:le'i'tsed_ed # sdd|A;ለኢእትሰደ፟ድ
ti:zeysd_ed # sdd|A;ዘይስደ፟ድ
ks:'an_tsed_ed # sdd|A;አን፟ትሰደ፟ድ
## ps;imf,1s,0o,aff,main
am:'s_ed_edal_ehu # sdd|A;እሰ፟ደ፟ዳለ፟ሁ
te:'tsed_ed # sdd|A;እትሰደ፟ድ
ti:'sd_ed # sdd|A;እስደ፟ድ
ks:'etsed_edu # sdd|A;ኧትሰደ፟ዱ
## ps;imf,1s,0o,aff,rel
am:yem_s_ed_ed # sdd|A;የም፟ሰ፟ደ፟ድ
te:le'tsed_ed # sdd|A;ለእትሰደ፟ድ
ti:zsd_ed # sdd|A;ዝስደ፟ድ
ks:'etsed_ed # sdd|A;ኧትሰደ፟ድ
## ps;imf,3sm,0o,neg,main
am:'ays_ed_edm # sdd|A;አይሰ፟ደ፟ድም
te:'iltsed_ed # sdd|A;ኢልትሰደ፟ድ
ti:'ay_sd_edn # sdd|A;ኣይ፟ስደ፟ድን
ks:titsed_ed # sdd|A;ቲትሰደ፟ድ
## ps;imf,3sm,0o,neg,rel
am:yem_ays_ed_ed # sdd|A;የማ፟ይሰ፟ደ፟ድ
te:le'iltsed_ed # sdd|A;ለኢልትሰደ፟ድ
ti:zey_sd_ed # sdd|A;ዘይ፟ስደ፟ድ
ks:'aytsed_ed # sdd|A;አይትሰደ፟ድ
## ps;imf,3sm,0o,aff,main
am:ys_ed_edal # sdd|A;ይሰ፟ደ፟ዳል
te:ltsed_ed # sdd|A;ልትሰደ፟ድ
ti:ysd_ed # sdd|A;ይስደ፟ድ
ks:ytsed_edu # sdd|A;ይትሰደ፟ዱ
## ps;imf,3sm,0o,aff,rel
am:yem_is_ed_ed # sdd|A;የሚ፟ሰ፟ደ፟ድ
te:leltsed_ed # sdd|A;ለልትሰደ፟ድ
ti:zisd_ed # sdd|A;ዚስደ፟ድ
ks:ytsed_ed # sdd|A;ይትሰደ፟ድ
## ps;imf,2pf,0o,neg,main
am:'at_s_ed_edum # sdd|A;አት፟ሰ፟ደ፟ዱም
te:'ittsed_ede # sdd|A;ኢትትሰደ፟ደ
ti:'aytsd_edan # sdd|A;ኣይትስደ፟ዳን
ks:tt_tsed_edma # sdd|A;ትት፟ትሰደ፟ድማ
## ps;imf,2pf,0o,neg,rel
am:yem_at_s_ed_edu # sdd|A;የማ፟ት፟ሰ፟ደ፟ዱ
te:le'ittsed_ede # sdd|A;ለኢትትሰደ፟ደ
ti:zeytsd_eda # sdd|A;ዘይትስደ፟ዳ
ks:'at_tsed_edma # sdd|A;አት፟ትሰደ፟ድማ
## ps;imf,2pf,0o,aff,main
am:ts_ed_edal_ac_hu # sdd|A;ትሰ፟ደ፟ዳላ፟ች፟ሁ
te:ttsed_ede # sdd|A;ትትሰደ፟ደ
ti:tsd_eda # sdd|A;ትስደ፟ዳ
ks:ttsed_edman # sdd|A;ትትሰደ፟ድማን
## ps;imf,2pf,0o,aff,rel
am:yem_t_s_ed_edu # sdd|A;የም፟ት፟ሰ፟ደ፟ዱ
te:lettsed_ede # sdd|A;ለትትሰደ፟ደ
ti:zt_sd_eda # sdd|A;ዝት፟ስደ፟ዳ
ks:ttsed_edma # sdd|A;ትትሰደ፟ድማ
## ps;prf,1s,0o,neg,main
te:'itHeS_ebko # HSb|A;ኢትሐጸ፟ብኮ
am:'altaT_ebkum # 'Tb|A;አልታጠ፟ብኩም
ti:'ayteHeSebkun # HSb|A;ኣይተሐጸብኩን
ks:'alteT_ebkW # hTb|A;አልተጠ፟ብኵ
## ps;prf,1s,0o,neg,rel
te:le'itHeS_ebko # HSb|A;ለኢትሐጸ፟ብኮ
am:yaltaT_ebku # 'Tb|A;ያልታጠ፟ብኩ
ti:zeyteHeSebku # HSb|A;ዘይተሐጸብኩ
ks:yalteT_ebkW # hTb|A;ያልተጠ፟ብኵ
## ps;prf,1s,0o,aff,main
te:teHeS_ebko # HSb|A;ተሐጸ፟ብኮ
am:taT_ebku # 'Tb|A;ታጠ፟ብኩ
ti:teHeSebku # HSb|A;ተሐጸብኩ
ks:taT_ebki # hTb|A;ታጠ፟ብኪ
## ps;prf,1s,0o,aff,rel
te:letHeS_ebko # HSb|A;ለትሐጸ፟ብኮ
am:yetaT_ebku # 'Tb|A;የታጠ፟ብኩ
ti:zt_eHeSebku # HSb|A;ዝተ፟ሐጸብኩ
ks:yetaT_ebkW # hTb|A;የታጠ፟ብኵ
## ps;prf,3sm,0o,neg,main
te:'itHeS_ebe # HSb|A;ኢትሐጸ፟በ
am:'altaT_ebem # 'Tb|A;አልታጠ፟በም
ti:'ayteHeSben # HSb|A;ኣይተሐጽበን
ks:'alteT_ebe # hTb|A;አልተጠ፟በ
## ps;prf,3sm,0o,neg,rel
te:le'itHeS_ebe # HSb|A;ለኢትሐጸ፟በ
am:yaltaT_ebe # 'Tb|A;ያልታጠ፟በ
ti:zeyteHeSbe # HSb|A;ዘይተሐጽበ
ks:yalteT_ebe # hTb|A;ያልተጠ፟በ
## ps;prf,3sm,0o,aff,main
te:teHeS_ebe # HSb|A;ተሐጸ፟በ
am:taT_ebe # 'Tb|A;ታጠ፟በ
ti:teHeSbe # HSb|A;ተሐጽበ
ks:taT_ebo # hTb|A;ታጠ፟ቦ
## ps;prf,3sm,0o,aff,rel
te:letHeS_ebe # HSb|A;ለትሐጸ፟በ
am:yetaT_ebe # 'Tb|A;የታጠ፟በ
ti:zt_eHeSbe # HSb|A;ዝተ፟ሐጽበ
ks:yetaT_ebe # hTb|A;የታጠ፟በ
## ps;prf,2pf,0o,neg,main
te:'itHeS_ebkn # HSb|A;ኢትሐጸ፟ብክን
am:'altaT_ebac_hum # 'Tb|A;አልታጠ፟ባች፟ሁም
ti:'ayteHeSebknn # HSb|A;ኣይተሐጸብክንን
ks:'alteT_ebkma # hTb|A;አልተጠ፟ብክማ
## ps;prf,2pf,0o,neg,rel
te:le'itHeS_ebkn # HSb|A;ለኢትሐጸ፟ብክን
am:yaltaT_ebac_hu # 'Tb|A;ያልታጠ፟ባች፟ሁ
ti:zeyteHeSebkn # HSb|A;ዘይተሐጸብክን
ks:yalteT_ebkma # hTb|A;ያልተጠ፟ብክማ
## ps;prf,2pf,0o,aff,main
te:teHeS_ebkn # HSb|A;ተሐጸ፟ብክን
am:taT_ebac_hu # 'Tb|A;ታጠ፟ባች፟ሁ
ti:teHeSebkn # HSb|A;ተሐጸብክን
ks:taT_ebkman # hTb|A;ታጠ፟ብክማን
## ps;prf,2pf,0o,aff,rel
te:letHeS_ebkn # HSb|A;ለትሐጸ፟ብክን
am:yetaT_ebac_hu # 'Tb|A;የታጠ፟ባች፟ሁ
ti:zt_eHeSebkn # HSb|A;ዝተ፟ሐጸብክን
ks:yetaT_ebkma # hTb|A;የታጠ፟ብክማ
## ps;imf,1s,0o,neg,main
te:'i'tHeS_eb # HSb|A;ኢእትሐጸ፟ብ
am:'alt_aT_ebm # 'Tb|A;አልታ፟ጠ፟ብም
ti:'ayHS_ebn # HSb|A;ኣይሕጸ፟ብን
ks:tet_aT_eb # hTb|A;ተታ፟ጠ፟ብ
## ps;imf,1s,0o,neg,rel
te:le'i'tHeS_eb # HSb|A;ለኢእትሐጸ፟ብ
am:yem_alt_aT_eb # 'Tb|A;የማ፟ልታ፟ጠ፟ብ
ti:zeyHS_eb # HSb|A;ዘይሕጸ፟ብ
ks:'an_t_aT_eb # hTb|A;አን፟ታ፟ጠ፟ብ
## ps;imf,1s,0o,aff,main
te:'tHeS_eb # HSb|A;እትሐጸ፟ብ
am:'t_aT_ebal_ehu # 'Tb|A;እታ፟ጠ፟ባለ፟ሁ
ti:'HS_eb # HSb|A;እሕጸ፟ብ
ks:'et_aT_ebu # hTb|A;ኧታ፟ጠ፟ቡ
## ps;imf,1s,0o,aff,rel
te:le'tHeS_eb # HSb|A;ለእትሐጸ፟ብ
am:yem_t_aT_eb # 'Tb|A;የም፟ታ፟ጠ፟ብ
ti:zHS_eb # HSb|A;ዝሕጸ፟ብ
ks:'et_aT_eb # hTb|A;ኧታ፟ጠ፟ብ
## ps;imf,3sm,0o,neg,main
te:'iltHeS_eb # HSb|A;ኢልትሐጸ፟ብ
am:'ayt_aT_ebm # 'Tb|A;አይታ፟ጠ፟ብም
ti:'ay_HS_ebn # HSb|A;ኣይ፟ሕጸ፟ብን
ks:tit_aT_eb # hTb|A;ቲታ፟ጠ፟ብ
## ps;imf,3sm,0o,neg,rel
te:le'iltHeS_eb # HSb|A;ለኢልትሐጸ፟ብ
am:yem_ayt_aT_eb # 'Tb|A;የማ፟ይታ፟ጠ፟ብ
ti:zey_HS_eb # HSb|A;ዘይ፟ሕጸ፟ብ
ks:'ayt_aT_eb # hTb|A;አይታ፟ጠ፟ብ
## ps;imf,3sm,0o,aff,main
te:ltHeS_eb # HSb|A;ልትሐጸ፟ብ
am:yt_aT_ebal # 'Tb|A;ይታ፟ጠ፟ባል
ti:yHS_eb # HSb|A;ይሕጸ፟ብ
ks:yt_aT_ebu # hTb|A;ይታ፟ጠ፟ቡ
## ps;imf,3sm,0o,aff,rel
te:leltHeS_eb # HSb|A;ለልትሐጸ፟ብ
am:yem_it_aT_eb # 'Tb|A;የሚ፟ታ፟ጠ፟ብ
ti:ziHS_eb # HSb|A;ዚሕጸ፟ብ
ks:yt_aT_eb # hTb|A;ይታ፟ጠ፟ብ
## ps;imf,2pf,0o,neg,main
te:'ittHeS_ebe # HSb|A;ኢትትሐጸ፟በ
am:'at_t_aT_ebum # 'Tb|A;አት፟ታ፟ጠ፟ቡም
ti:'aytHS_eban # HSb|A;ኣይትሕጸ፟ባን
ks:tt_t_aT_ebma # hTb|A;ትት፟ታ፟ጠ፟ብማ
## ps;imf,2pf,0o,neg,rel
te:le'ittHeS_ebe # HSb|A;ለኢትትሐጸ፟በ
am:yem_at_t_aT_ebu # 'Tb|A;የማ፟ት፟ታ፟ጠ፟ቡ
ti:zeytHS_eba # HSb|A;ዘይትሕጸ፟ባ
ks:'at_t_aT_ebma # hTb|A;አት፟ታ፟ጠ፟ብማ
## ps;imf,2pf,0o,aff,main
te:ttHeS_ebe # HSb|A;ትትሐጸ፟በ
am:tt_aT_ebal_ac_hu # 'Tb|A;ትታ፟ጠ፟ባላ፟ች፟ሁ
ti:tHS_eba # HSb|A;ትሕጸ፟ባ
ks:tt_aT_ebman # hTb|A;ትታ፟ጠ፟ብማን
## ps;imf,2pf,0o,aff,rel
te:lettHeS_ebe # HSb|A;ለትትሐጸ፟በ
am:yem_t_t_aT_ebu # 'Tb|A;የም፟ት፟ታ፟ጠ፟ቡ
ti:zt_HS_eba # HSb|A;ዝት፟ሕጸ፟ባ
ks:tt_aT_ebma # hTb|A;ትታ፟ጠ፟ብማ
